DATE,RR,TN,HTN,TX,HTX,TM,TMNX,DG,TAMPLI,TNTXM,FFM,FXI,DXI,HXI,FXY,DXY,HXY,FXI3S,HXI3S,UN,HUN,UX,HUX,DHUMI40,DHUMI80,TSVM,UM,ETPGRILLE,NEIGETOTX,NEIGETOT06
20240830,0.0,14.8,354.0,32.5,1339.0,22.7,23.65,0.0,17.7,23.7,1.4,7.5,320.0,1537.0,3.3,310.0,1151.0,6.8,1537.0,32.0,1342.0,99.0,534.0,106.0,716.0,19.1,73.0,4.3,,
20240831,0.0,16.3,346.0,33.0,1424.0,23.2,24.65,0.0,16.7,24.7,1.3,7.6,300.0,1328.0,3.7,320.0,1330.0,6.8,1328.0,34.0,1428.0,98.0,427.0,61.0,717.0,20.0,74.0,4.1,,
20240901,0.6,15.2,223.0,31.5,1030.0,22.0,23.35,0.0,16.3,23.4,1.6,13.1,170.0,1819.0,6.6,160.0,1823.0,12.2,1820.0,39.0,1243.0,99.0,240.0,6.0,603.0,18.8,74.0,4.2,,
20240902,0.0,13.8,328.0,29.2,1245.0,20.4,21.5,0.0,15.4,21.5,1.1,8.3,300.0,1016.0,3.9,320.0,1236.0,6.2,1016.0,43.0,1221.0,98.0,345.0,0.0,728.0,16.9,74.0,3.4,,
20240903,3.2,11.7,415.0,29.0,1117.0,19.5,20.35,0.0,17.3,20.4,1.4,7.1,330.0,1504.0,5.0,320.0,1509.0,6.4,1503.0,47.0,1226.0,100.0,438.0,0.0,899.0,18.8,84.0,2.8,,
20240904,11.8,16.7,453.0,22.9,1215.0,18.4,19.8,0.0,6.2,19.8,1.2,6.0,360.0,2126.0,3.3,330.0,1920.0,,,70.0,1224.0,99.0,540.0,0.0,1363.0,19.4,92.0,2.1,,
20240905,16.6,13.7,946.0,17.3,1439.0,14.9,15.5,0.0,3.6,15.5,1.3,6.0,190.0,946.0,3.2,200.0,909.0,,,72.0,1439.0,100.0,2329.0,0.0,1334.0,15.5,91.0,1.0,,
20240906,0.2,9.8,2308.0,26.5,1309.0,16.3,18.15,0.0,16.7,18.2,1.1,6.3,300.0,1328.0,3.9,300.0,1335.0,5.7,1334.0,47.0,1216.0,100.0,1.0,0.0,896.0,15.3,84.0,2.9,,
20240907,0.6,10.5,446.0,29.9,1433.0,19.7,20.2,0.0,19.4,20.2,1.6,10.8,160.0,1107.0,5.3,150.0,1112.0,9.7,1107.0,33.0,1250.0,100.0,346.0,144.0,782.0,16.0,74.0,3.8,,
20240908,10.0,14.7,412.0,20.5,1145.0,17.0,17.6,0.0,5.8,17.6,1.1,8.0,300.0,1957.0,2.9,320.0,1538.0,7.3,1957.0,69.0,1040.0,98.0,457.0,0.0,1071.0,16.7,86.0,1.4,,
20240909,14.2,12.9,447.0,16.3,1409.0,14.2,14.6,0.0,3.4,14.6,1.5,8.0,280.0,1257.0,2.9,210.0,621.0,6.5,1125.0,84.0,117.0,97.0,545.0,0.0,1440.0,15.1,93.0,0.5,,
20240910,0.0,11.9,209.0,19.7,1409.0,13.0,15.8,0.0,7.8,15.8,1.1,6.2,320.0,1408.0,3.2,300.0,1003.0,5.6,1016.0,48.0,1415.0,100.0,2302.0,0.0,906.0,12.5,84.0,2.5,,
20240911,20.8,6.0,2230.0,15.0,1206.0,11.2,10.5,0.0,9.0,10.5,1.6,10.3,330.0,1628.0,6.6,330.0,1634.0,9.4,1628.0,74.0,704.0,100.0,1.0,0.0,1364.0,12.3,92.0,0.4,,
20240912,1.2,7.1,1758.0,17.1,1202.0,9.5,12.1,0.0,10.0,12.1,2.2,11.9,10.0,1351.0,6.7,10.0,1359.0,11.3,1351.0,49.0,1232.0,99.0,121.0,0.0,1005.0,10.0,86.0,2.4,0.0,
20240913,5.0,2.8,137.0,15.5,1232.0,8.2,9.15,0.0,12.7,9.2,2.1,13.6,10.0,1450.0,7.2,20.0,1458.0,12.8,1450.0,54.0,1233.0,100.0,222.0,0.0,1117.0,9.7,90.0,1.5,0.0,0.0
20240914,0.0,5.4,443.0,18.1,1404.0,9.9,11.75,0.0,12.7,11.8,3.6,14.3,350.0,1010.0,8.6,350.0,1106.0,13.3,1010.0,46.0,1037.0,100.0,315.0,0.0,782.0,9.2,79.0,2.9,0.0,0.0
20240915,0.2,-1.2,522.0,20.9,1259.0,8.9,9.85,185.0,22.1,9.9,2.1,12.1,340.0,1515.0,7.7,350.0,1556.0,11.1,1515.0,45.0,1218.0,100.0,615.0,0.0,753.0,8.6,77.0,2.5,0.0,0.0
20240916,0.0,1.5,454.0,21.9,1255.0,11.7,11.7,0.0,20.4,11.7,3.5,13.8,10.0,1621.0,8.1,350.0,1432.0,12.3,1548.0,40.0,1308.0,100.0,117.0,1.0,668.0,9.8,74.0,2.6,0.0,0.0
20240917,0.0,5.5,432.0,22.9,1223.0,12.8,14.2,0.0,17.4,14.2,2.8,14.3,350.0,1246.0,9.2,350.0,1315.0,13.6,1246.0,44.0,1451.0,99.0,548.0,0.0,775.0,11.0,76.0,2.9,0.0,0.0
20240918,0.2,2.8,504.0,22.9,1322.0,12.5,12.85,0.0,20.1,12.9,1.6,9.0,320.0,1440.0,5.0,320.0,1446.0,8.5,1440.0,49.0,1120.0,100.0,529.0,0.0,786.0,11.4,80.0,2.3,0.0,0.0
20240919,0.0,3.2,445.0,24.0,1323.0,13.4,13.6,0.0,20.8,13.6,1.3,6.1,310.0,1331.0,4.0,330.0,1531.0,5.7,1350.0,45.0,1428.0,100.0,509.0,0.0,848.0,12.2,81.0,2.1,0.0,0.0
20240920,0.2,7.0,550.0,24.4,1241.0,14.6,15.7,0.0,17.4,15.7,1.0,7.7,190.0,1203.0,4.1,140.0,1215.0,6.7,1124.0,30.0,1200.0,100.0,259.0,72.0,836.0,12.2,78.0,2.6,0.0,0.0
20240921,0.0,7.3,233.0,25.1,1210.0,15.6,16.2,0.0,17.8,16.2,0.9,5.4,320.0,1147.0,2.8,330.0,1332.0,4.7,1154.0,43.0,1359.0,100.0,144.0,0.0,841.0,13.5,79.0,2.3,0.0,0.0
20240922,14.2,10.7,2255.0,17.5,1306.0,14.3,14.1,0.0,6.8,14.1,1.0,9.0,140.0,2202.0,4.4,310.0,1150.0,7.6,2152.0,77.0,1056.0,99.0,613.0,0.0,1416.0,15.1,93.0,0.8,0.0,0.0
20240923,16.6,11.5,1759.0,18.1,1350.0,13.7,14.8,0.0,6.6,14.8,0.8,6.1,320.0,1310.0,2.8,320.0,1428.0,5.5,1310.0,65.0,1455.0,99.0,618.0,0.0,1219.0,14.0,90.0,1.2,0.0,0.0
20240924,0.2,9.8,1904.0,15.9,905.0,13.3,12.85,0.0,6.1,12.9,1.5,8.8,180.0,1116.0,4.5,200.0,1121.0,8.1,1116.0,64.0,910.0,98.0,229.0,0.0,764.0,12.6,83.0,1.3,0.0,0.0
20240925,11.6,10.9,2137.0,19.8,1323.0,15.7,15.35,0.0,8.9,15.4,3.8,19.3,170.0,2057.0,8.9,150.0,2114.0,16.6,2057.0,51.0,1326.0,97.0,1.0,0.0,374.0,12.5,72.0,2.5,0.0,0.0
20240926,38.7,14.0,1354.0,17.3,623.0,15.4,15.65,0.0,3.3,15.7,3.6,23.8,140.0,31.0,10.8,150.0,25.0,20.8,31.0,68.0,2350.0,97.0,1352.0,0.0,925.0,14.5,84.0,1.1,0.0,0.0
20240927,17.2,11.3,1113.0,18.0,946.0,13.3,14.65,0.0,6.7,14.7,2.7,15.8,180.0,950.0,6.4,200.0,959.0,14.5,950.0,56.0,951.0,93.0,749.0,0.0,421.0,11.5,76.0,2.3,0.0,0.0
20240928,2.4,6.5,1800.0,13.0,1533.0,8.3,9.75,0.0,6.5,9.8,1.9,7.9,320.0,838.0,4.9,10.0,1026.0,7.4,1031.0,68.0,1547.0,100.0,2243.0,0.0,1316.0,10.3,94.0,1.0,0.0,0.0
20240929,0.0,1.6,2122.0,18.3,1255.0,10.7,9.95,0.0,16.7,10.0,1.9,15.7,150.0,2058.0,6.7,150.0,2105.0,14.7,2058.0,48.0,1252.0,100.0,1.0,0.0,581.0,9.7,77.0,1.7,0.0,0.0
20240930,1.2,12.4,26.0,21.4,1330.0,16.3,16.9,0.0,9.0,16.9,3.2,13.9,140.0,747.0,6.4,200.0,1129.0,12.2,220.0,48.0,1032.0,91.0,2242.0,0.0,225.0,11.6,63.0,3.3,0.0,0.0
20241001,36.5,10.7,619.0,17.3,1854.0,13.9,14.0,0.0,6.6,14.0,1.8,15.2,190.0,2126.0,6.9,180.0,2132.0,13.2,2126.0,77.0,1936.0,97.0,411.0,0.0,1431.0,14.5,91.0,0.7,0.0,0.0
20241002,0.0,9.0,612.0,16.0,1141.0,10.7,12.5,0.0,7.0,12.5,1.5,5.9,310.0,1536.0,3.9,320.0,1538.0,5.6,1536.0,55.0,1139.0,100.0,2350.0,0.0,1025.0,11.2,88.0,1.6,0.0,0.0
20241003,0.0,6.3,2309.0,17.1,1214.0,10.3,11.7,0.0,10.8,11.7,2.6,11.7,350.0,1155.0,7.3,350.0,1204.0,10.8,1155.0,59.0,1216.0,100.0,1.0,0.0,974.0,10.6,86.0,1.6,0.0,0.0
20241004,0.0,6.5,320.0,16.3,1224.0,8.5,11.4,0.0,9.8,11.4,3.2,13.0,360.0,1431.0,7.7,350.0,1434.0,12.4,1431.0,55.0,1307.0,99.0,2239.0,0.0,944.0,9.1,84.0,2.2,0.0,0.0
20241005,0.2,-0.5,458.0,17.0,1215.0,7.2,8.25,82.0,17.5,8.3,1.1,6.3,270.0,1237.0,3.4,330.0,1037.0,5.7,1237.0,53.0,1216.0,100.0,530.0,0.0,978.0,8.7,87.0,1.3,0.0,0.0
20241006,2.0,2.3,2206.0,18.0,555.0,12.4,10.15,0.0,15.7,10.2,3.5,13.2,170.0,1226.0,6.4,150.0,2142.0,12.5,1226.0,53.0,953.0,100.0,1.0,0.0,584.0,11.5,80.0,0.8,0.0,0.0
20241007,37.6,14.1,1838.0,21.4,1351.0,19.0,17.75,0.0,7.3,17.8,4.5,20.2,150.0,2018.0,9.3,150.0,2031.0,17.8,2018.0,59.0,1728.0,90.0,2354.0,0.0,152.0,15.1,69.0,2.5,0.0,0.0
20241008,17.2,10.7,1758.0,16.4,1520.0,12.8,13.55,0.0,5.7,13.6,1.4,13.7,210.0,2.0,5.0,210.0,8.0,12.1,3.0,71.0,1547.0,99.0,547.0,0.0,1362.0,13.6,92.0,0.7,0.0,0.0
20241009,8.7,10.0,2216.0,22.5,1454.0,17.5,16.25,0.0,12.5,16.3,5.7,25.1,180.0,2106.0,11.4,160.0,2107.0,21.7,2106.0,47.0,1208.0,90.0,122.0,0.0,211.0,12.6,64.0,3.1,0.0,0.0
20241010,4.4,9.3,608.0,15.5,1205.0,11.8,12.4,0.0,6.2,12.4,1.2,15.7,300.0,6.0,6.2,210.0,2.0,14.2,6.0,65.0,1046.0,98.0,621.0,0.0,1041.0,12.0,87.0,1.1,0.0,0.0
20241011,0.2,5.4,552.0,18.1,1227.0,9.3,11.75,0.0,12.7,11.8,1.2,6.5,310.0,1242.0,4.3,310.0,1242.0,6.1,1242.0,50.0,1157.0,100.0,617.0,0.0,1011.0,10.0,86.0,1.5,0.0,0.0
20241012,4.8,1.6,138.0,17.0,1204.0,10.9,9.3,0.0,15.4,9.3,2.4,14.1,140.0,1107.0,6.7,140.0,854.0,12.1,1107.0,50.0,1204.0,100.0,1.0,0.0,993.0,10.7,82.0,0.6,0.0,0.0
20241013,0.4,11.4,1748.0,21.5,1349.0,14.3,16.45,0.0,10.1,16.5,1.2,8.2,230.0,121.0,3.5,190.0,45.0,7.1,25.0,56.0,1355.0,100.0,2242.0,0.0,1083.0,13.9,86.0,1.6,0.0,0.0
20241014,0.8,6.2,2227.0,22.0,1211.0,13.4,14.1,0.0,15.8,14.1,1.7,11.8,160.0,1001.0,4.7,160.0,841.0,10.4,1001.0,52.0,1307.0,100.0,1.0,0.0,876.0,12.6,84.0,1.6,0.0,0.0
20241015,1.8,7.7,149.0,24.1,1414.0,14.8,15.9,0.0,16.4,15.9,1.5,8.0,230.0,1145.0,4.2,320.0,649.0,7.0,1145.0,49.0,1317.0,100.0,41.0,0.0,1033.0,14.0,85.0,1.6,0.0,0.0
20241016,20.5,10.7,2216.0,23.4,1054.0,19.4,17.05,0.0,12.7,17.1,3.7,15.1,120.0,534.0,8.1,140.0,621.0,12.6,508.0,45.0,1305.0,99.0,1.0,0.0,236.0,14.2,64.0,2.5,0.0,0.0
20241017,31.8,13.8,1739.0,20.4,1440.0,15.3,17.1,0.0,6.6,17.1,1.5,8.4,170.0,527.0,5.5,320.0,2251.0,7.7,2244.0,72.0,1441.0,99.0,345.0,0.0,1360.0,16.2,93.0,1.3,0.0,0.0
20241018,0.8,11.2,1759.0,18.9,1322.0,13.4,15.05,0.0,7.7,15.1,1.0,6.9,320.0,242.0,3.9,300.0,327.0,6.5,242.0,68.0,1323.0,100.0,1947.0,0.0,1346.0,14.3,93.0,1.0,0.0,0.0
20241019,0.8,10.2,1840.0,19.2,1255.0,13.0,14.7,0.0,9.0,14.7,1.1,4.9,310.0,946.0,3.4,310.0,955.0,4.6,946.0,62.0,1447.0,100.0,224.0,0.0,1126.0,13.4,90.0,1.4,0.0,0.0
20241020,0.2,7.2,531.0,20.2,1449.0,11.2,13.7,0.0,13.0,13.7,0.8,4.7,320.0,1101.0,3.2,330.0,1106.0,4.2,1102.0,43.0,1309.0,100.0,43.0,0.0,1041.0,11.3,87.0,1.4,0.0,0.0
20241021,1.2,5.4,540.0,24.0,1245.0,14.3,14.7,0.0,18.6,14.7,1.3,8.6,140.0,1933.0,4.2,210.0,1310.0,7.7,1933.0,45.0,1256.0,100.0,16.0,0.0,827.0,12.6,80.0,1.5,0.0,0.0
20241022,4.6,11.8,2203.0,17.8,1148.0,14.6,14.8,0.0,6.0,14.8,1.4,9.4,140.0,151.0,4.6,320.0,1252.0,8.4,156.0,70.0,356.0,99.0,2204.0,0.0,1268.0,15.1,92.0,0.8,0.0,0.0
20241023,0.0,11.4,609.0,19.2,1055.0,13.1,15.3,0.0,7.8,15.3,1.1,6.3,310.0,1131.0,2.7,330.0,543.0,5.2,1131.0,69.0,1100.0,99.0,15.0,0.0,1099.0,13.5,90.0,1.4,0.0,0.0
20241024,0.4,6.9,2332.0,20.3,1328.0,13.1,13.6,0.0,13.4,13.6,1.1,8.3,130.0,918.0,4.1,150.0,938.0,7.5,919.0,63.0,1330.0,100.0,14.0,0.0,1005.0,13.3,89.0,1.0,0.0,0.0
20241025,0.0,9.5,2353.0,23.3,1241.0,15.4,16.4,0.0,13.8,16.4,1.4,9.2,200.0,911.0,4.7,160.0,1002.0,8.2,911.0,46.0,1255.0,100.0,124.0,0.0,763.0,13.1,77.0,1.9,0.0,0.0
20241026,0.4,5.8,631.0,17.9,1310.0,12.0,11.85,0.0,12.1,11.9,0.9,4.3,220.0,1545.0,2.4,320.0,1340.0,3.6,1545.0,64.0,1245.0,100.0,52.0,0.0,1065.0,12.5,89.0,0.8,0.0,0.0
20241027,0.2,5.7,633.0,21.9,1354.0,13.3,13.8,0.0,16.2,13.8,1.0,5.7,310.0,1415.0,3.7,310.0,1418.0,5.4,1415.0,53.0,1344.0,100.0,646.0,0.0,974.0,12.6,84.0,1.1,0.0,0.0
20241028,0.2,6.7,546.0,21.9,1236.0,12.6,14.3,0.0,15.2,14.3,0.9,4.5,320.0,1007.0,3.1,320.0,1002.0,4.1,1243.0,54.0,1346.0,100.0,657.0,0.0,973.0,12.4,86.0,1.3,0.0,0.0
20241029,0.4,6.4,2251.0,21.7,1236.0,12.0,14.05,0.0,15.3,14.1,0.5,4.4,320.0,1310.0,2.4,320.0,1312.0,4.0,1311.0,53.0,1226.0,100.0,1.0,0.0,1046.0,12.1,88.0,1.1,0.0,0.0
20241030,0.2,4.9,632.0,21.8,1253.0,11.0,13.35,0.0,16.9,13.4,0.7,4.8,320.0,1345.0,2.5,310.0,1326.0,4.2,1345.0,48.0,1200.0,100.0,1.0,0.0,1022.0,11.1,87.0,1.2,0.0,0.0
20241031,0.0,2.9,657.0,20.2,1341.0,9.4,11.55,0.0,17.3,11.6,0.9,4.5,320.0,1117.0,3.1,320.0,1104.0,3.9,1118.0,55.0,1330.0,100.0,14.0,0.0,1001.0,10.3,88.0,1.2,0.0,0.0
